,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697
,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,BELL,BELL,BELL,BELL,BELL,BELL,BELL
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:01.058,41.374,80.32,3.725,-0.095,3.169,6.610,27.09,41.098,81.002,3.730,-0.098,3.285,6.610,27.85,41.33,81.729,3.590,-0.029,3.099,6.610,28.21,-9.112,89.628,6.420,2.712,2.379,7.712,69.82,41.456,82.971,3.879,-0.020,3.263,6.610,29.02,41.154,83.368,3.879,-0.020,3.198,6.616,29.55,41.132,84.265,3.879,-0.020,3.231,6.616,30.12,41.019,85.214,3.879,-0.020,3.181,6.616,30.86,41.265,85.746,3.883,-0.022,3.576,6.616,31.15,41.254,86.242,3.883,-0.022,2.385,6.616,31.44,41.076,87.066,3.883,-0.022,3.600,6.616,32.18,41.201,87.704,3.883,-0.022,3.420,6.616,32.56,41.336,88.485,3.883,-0.022,3.497,6.616,33.04,41.447,89.21,3.883,-0.022,2.385,6.616,33.47
00:01.158,40.887,80.431,3.787,-0.109,3.169,7.182,27.54,40.59,81.191,3.732,-0.137,4.646,7.182,28.22,40.857,81.868,3.597,-0.063,3.099,7.182,28.57,-9.112,89.628,7.032,2.793,2.379,52.282,69.82,40.927,83.122,3.866,-0.058,3.263,7.187,29.36,40.723,83.407,3.867,-0.057,3.198,7.187,29.85,40.639,84.308,3.884,-0.048,3.231,7.187,30.50,40.481,85.296,3.890,-0.046,4.617,7.187,31.25,40.828,85.82,3.886,-0.051,3.576,7.187,31.45,40.737,86.31,3.904,-0.042,3.817,7.187,31.81,40.56,87.106,3.900,-0.044,3.600,7.187,32.52,40.721,87.707,3.884,-0.052,4.644,7.187,32.88,40.927,88.516,3.891,-0.049,3.497,7.187,33.34,40.977,89.262,3.889,-0.050,3.496,7.187,33.77
00:01.158,40.887,80.431,3.784,-0.146,3.169,7.182,27.54,40.59,81.191,3.734,-0.172,4.646,7.182,28.22,40.857,81.868,3.602,-0.094,3.099,7.182,28.57,-9.112,89.628,7.672,2.865,2.379,52.282,69.82,40.927,83.122,3.853,-0.091,3.263,7.187,29.36,40.723,83.407,3.856,-0.090,3.198,7.187,29.85,40.639,84.308,3.889,-0.074,3.231,7.187,30.50,40.481,85.296,3.899,-0.069,4.617,7.187,31.25,40.828,85.82,3.888,-0.078,3.576,7.187,31.45,40.737,86.31,3.922,-0.061,3.817,7.187,31.81,40.56,87.106,3.915,-0.065,3.600,7.187,32.52,40.721,87.707,3.885,-0.079,4.644,7.187,32.88,40.927,88.516,3.898,-0.073,3.497,7.187,33.34,40.977,89.262,3.894,-0.075,3.496,7.187,33.77
00:01.158,40.887,80.431,3.781,-0.180,3.169,7.182,27.54,40.59,81.191,3.736,-0.205,4.646,7.182,28.22,40.857,81.868,3.608,-0.122,3.099,7.182,28.57,-9.112,89.628,8.253,2.932,2.379,52.282,69.82,40.927,83.122,3.842,-0.122,3.263,7.187,29.36,40.723,83.407,3.846,-0.120,3.198,7.187,29.85,40.639,84.308,3.893,-0.097,3.231,7.187,30.50,40.481,85.296,3.907,-0.090,4.617,7.187,31.25,40.828,85.82,3.891,-0.102,3.576,7.187,31.45,40.737,86.31,3.940,-0.078,3.817,7.187,31.81,40.56,87.106,3.929,-0.083,3.600,7.187,32.52,40.721,87.707,3.886,-0.104,4.644,7.187,32.88,40.927,88.516,3.905,-0.095,3.497,7.187,33.34,40.977,89.262,3.899,-0.098,3.496,7.187,33.77
00:01.258,40.379,80.52,3.779,-0.211,3.169,7.753,27.96,40.058,81.35,3.737,-0.234,4.646,7.753,28.71,40.257,82.014,3.613,-0.148,3.099,7.753,29.00,-9.112,89.628,8.784,2.992,52.282,52.282,69.82,40.451,83.2,3.832,-0.150,3.263,7.753,29.84,40.314,83.398,3.837,-0.148,3.198,7.753,30.18,40.157,84.34,3.897,-0.118,3.231,7.753,30.88,39.891,85.344,3.915,-0.109,4.617,7.753,31.69,40.35,85.878,3.893,-0.124,3.576,7.759,31.81,40.115,86.334,3.955,-0.093,3.817,7.759,32.22,39.975,87.139,3.942,-0.100,3.600,7.759,32.91,40.246,87.768,3.887,-0.127,4.644,7.759,33.22,40.421,88.603,3.911,-0.115,3.497,7.759,33.65,40.524,89.366,3.904,-0.118,3.496,7.759,34.14
00:01.358,39.786,80.677,3.777,-0.239,4.663,8.000,28.38,39.501,81.485,3.739,-0.261,4.646,8.000,29.20,39.656,82.11,3.617,-0.171,4.599,8.000,29.53,-9.112,89.628,9.271,3.047,52.282,52.282,69.82,39.908,83.293,3.822,-0.176,4.692,8.000,30.23,39.838,83.455,3.829,-0.173,4.451,8.000,30.46,39.574,84.4,3.900,-0.137,4.679,8.000,31.24,39.349,85.388,3.922,-0.126,4.617,8.000,32.14,39.826,85.932,3.895,-0.144,4.906,8.000,32.19,39.501,86.348,3.970,-0.107,4.957,8.000,32.68,39.436,87.14,3.953,-0.115,5.122,8.000,33.35,39.711,87.873,3.888,-0.148,4.644,8.000,33.60,39.884,88.71,3.917,-0.133,4.798,8.000,34.07,39.991,89.448,3.908,-0.138,3.496,8.000,34.54
00:01.358,39.786,80.677,3.797,-0.245,4.663,8.000,28.38,39.501,81.485,3.765,-0.264,4.646,8.000,29.20,39.656,82.11,3.649,-0.172,4.599,8.000,29.53,-9.112,89.628,9.638,2.953,52.282,52.282,69.82,39.908,83.293,3.823,-0.188,4.692,8.000,30.23,39.838,83.455,3.849,-0.175,4.451,8.000,30.46,39.574,84.4,3.924,-0.139,4.679,8.000,31.24,39.349,85.388,3.948,-0.128,4.617,8.000,32.14,39.826,85.932,3.917,-0.146,4.906,8.000,32.19,39.501,86.348,3.994,-0.110,4.957,8.000,32.68,39.436,87.14,3.977,-0.118,5.122,8.000,33.35,39.711,87.873,3.899,-0.156,4.644,8.000,33.60,39.884,88.71,3.936,-0.138,4.798,8.000,34.07,39.991,89.448,3.928,-0.141,3.496,8.000,34.54
00:01.458,39.152,80.789,3.969,-0.261,8.000,8.000,28.91,38.926,81.618,3.941,-0.278,8.000,8.000,29.69,39.023,82.188,3.825,-0.180,8.000,8.000,30.02,-9.112,89.628,10.297,2.980,52.282,52.282,69.82,39.333,83.369,3.976,-0.206,8.000,8.000,30.68,39.29,83.512,4.023,-0.183,8.000,8.000,30.84,38.943,84.528,4.103,-0.147,8.000,8.000,31.70,38.762,85.427,4.130,-0.134,8.000,8.000,32.55,39.266,86.02,4.096,-0.154,8.000,8.000,32.60,38.887,86.432,4.178,-0.117,8.000,8.000,33.13,38.874,87.197,4.159,-0.125,8.000,8.000,33.73,39.256,87.957,4.064,-0.170,8.000,8.000,34.06,39.392,88.795,4.112,-0.147,8.000,8.000,34.53,39.467,89.494,4.104,-0.151,8.000,8.000,34.97
00:01.558,38.539,80.984,4.140,-0.276,8.000,8.000,29.44,38.355,81.72,4.116,-0.292,8.000,8.000,30.19,38.418,82.282,4.002,-0.187,8.000,8.000,30.52,-9.112,89.628,10.911,3.007,52.282,52.282,69.82,38.786,83.417,4.130,-0.225,8.000,8.000,31.14,38.661,83.609,4.197,-0.192,8.000,8.000,31.27,38.245,84.693,4.282,-0.154,8.000,8.000,32.23,38.139,85.525,4.313,-0.141,8.000,8.000,33.00,38.632,86.101,4.274,-0.162,8.000,8.000,33.06,38.201,86.5,4.361,-0.124,8.000,8.000,33.62,38.231,87.235,4.341,-0.133,8.000,8.000,34.17,38.734,88,4.230,-0.184,8.000,8.000,34.44,38.816,88.892,4.288,-0.157,8.000,8.000,34.93,38.92,89.507,4.280,-0.160,8.000,8.000,35.37
00:01.659,37.946,81.114,4.312,-0.292,8.000,8.000,30.01,37.758,81.813,4.292,-0.306,8.000,8.000,30.66,37.76,82.325,4.178,-0.195,8.000,8.000,31.02,-9.112,89.628,11.524,3.035,52.282,52.282,69.82,38.277,83.439,4.283,-0.243,8.000,8.000,31.56,37.979,83.761,4.370,-0.200,8.000,8.000,31.78,37.646,84.791,4.461,-0.162,8.000,8.000,32.84,37.544,85.615,4.495,-0.147,8.000,8.000,33.51,38.002,86.195,4.452,-0.170,8.000,8.000,33.57,37.498,86.548,4.544,-0.131,8.000,8.000,34.15,37.579,87.281,4.523,-0.140,8.000,8.000,34.65,38.153,87.97,4.396,-0.198,8.000,8.000,34.84,38.256,88.899,4.463,-0.167,8.000,8.000,35.41,38.354,89.552,4.457,-0.169,8.000,8.000,35.77
00:01.758,37.329,81.233,4.483,-0.307,8.000,8.000,30.52,37.136,81.916,4.467,-0.321,8.000,8.000,31.15,37.115,82.419,4.355,-0.202,8.000,8.000,31.51,-9.112,89.628,12.138,3.062,52.282,52.282,69.82,37.722,83.509,4.436,-0.262,8.000,8.000,31.93,37.364,83.847,4.544,-0.209,8.000,8.000,32.37,37.013,84.902,4.641,-0.169,8.000,8.000,33.34,36.953,85.672,4.678,-0.153,8.000,8.000,33.99,37.393,86.264,4.630,-0.178,8.000,8.000,34.08,36.861,86.574,4.728,-0.138,8.000,8.000,34.68,36.936,87.299,4.705,-0.148,8.000,8.000,35.14,37.512,87.987,4.562,-0.212,8.000,8.000,35.23,37.657,88.971,4.639,-0.176,8.000,8.000,35.81,37.814,89.614,4.633,-0.178,8.000,8.000,36.20
00:01.858,36.71,81.305,4.654,-0.323,8.000,8.000,31.04,36.484,82.042,4.643,-0.335,8.000,8.000,31.66,36.475,82.54,4.531,-0.210,8.000,8.000,32.03,-9.112,89.628,12.672,3.089,52.282,52.282,69.82,37.233,83.494,4.510,-0.280,8.000,8.000,32.38,36.79,83.865,4.637,-0.218,8.000,8.000,32.87,36.337,84.974,4.754,-0.168,8.000,8.000,33.86,36.335,85.726,4.793,-0.152,8.000,8.000,34.45,36.739,86.311,4.742,-0.177,8.000,8.000,34.56,36.165,86.614,4.849,-0.135,8.000,8.000,35.15,36.357,87.29,4.821,-0.146,8.000,8.000,35.61,36.863,88.08,4.654,-0.219,8.000,8.000,35.69,37.046,89.046,4.741,-0.180,8.000,8.000,36.28,37.202,89.671,4.736,-0.182,8.000,8.000,36.63
00:01.958,36.081,81.356,4.771,-0.322,8.000,8.000,31.53,35.899,82.123,4.761,-0.334,8.000,8.000,32.21,35.821,82.647,4.649,-0.205,8.000,8.000,32.57,-9.112,89.628,13.046,3.033,52.282,52.282,69.82,36.665,83.565,4.523,-0.284,8.000,8.000,32.71,36.203,83.911,4.671,-0.214,8.000,8.000,33.29,35.711,85.049,4.787,-0.166,8.152,8.152,34.39,35.698,85.749,4.828,-0.150,8.290,8.290,34.92,36.129,86.371,4.775,-0.176,8.000,8.000,35.05,35.439,86.631,4.890,-0.131,8.704,8.704,35.67,35.697,87.261,4.858,-0.145,8.563,8.563,36.02,36.321,88.099,4.667,-0.226,8.100,8.100,36.22,36.381,89.081,4.763,-0.185,8.217,8.217,36.77,36.599,89.72,4.760,-0.185,8.117,8.117,37.10
00:02.058,35.461,81.33,4.808,-0.321,8.000,8.000,32.01,35.265,82.237,4.799,-0.334,8.085,8.085,32.69,35.209,82.747,4.686,-0.200,8.231,8.231,33.11,-9.112,89.628,13.266,2.977,52.282,52.282,69.82,36.045,83.675,4.480,-0.288,8.000,8.000,33.16,35.589,83.923,4.648,-0.210,8.070,8.070,33.73,35.108,85.093,4.763,-0.165,8.152,8.753,34.89,35.026,85.811,4.808,-0.148,9.548,8.962,35.39,35.445,86.48,4.750,-0.175,8.670,8.670,35.53,34.741,86.614,4.875,-0.127,8.704,9.387,36.20,35.025,87.289,4.837,-0.143,8.563,9.230,36.46,35.812,88.128,4.622,-0.233,8.100,8.605,36.61,35.71,89.085,4.728,-0.189,8.217,8.878,37.26,35.928,89.816,4.727,-0.188,9.336,8.795,37.56
00:02.158,34.764,81.428,4.777,-0.320,8.432,8.432,32.43,34.64,82.289,4.768,-0.333,8.085,8.709,33.21,34.575,82.819,4.667,-0.196,9.519,8.869,33.61,-9.112,89.628,13.460,2.921,52.282,52.282,69.82,35.489,83.696,4.437,-0.292,8.126,8.126,33.68,34.948,83.931,4.626,-0.207,9.272,8.701,34.18,34.484,85.151,4.740,-0.164,9.387,9.377,35.34,34.38,85.846,4.787,-0.147,9.548,9.605,35.91,34.776,86.457,4.726,-0.174,9.976,9.325,36.09,34.083,86.627,4.860,-0.124,10.133,10.001,36.68,34.459,87.3,4.816,-0.142,9.900,9.788,36.96,35.229,88.22,4.578,-0.240,9.156,9.196,36.99,35.065,89.134,4.694,-0.193,9.558,9.521,37.74,35.286,89.892,4.694,-0.192,9.336,9.440,38.10
00:02.258,34.113,81.515,4.746,-0.319,9.782,9.088,33.00,33.987,82.359,4.737,-0.332,9.354,9.364,33.69,33.922,82.915,4.648,-0.191,10.806,9.528,34.11,-9.112,89.628,13.654,2.865,52.282,52.282,69.82,34.961,83.73,4.395,-0.296,9.201,8.652,34.09,34.31,83.941,4.603,-0.203,10.542,9.331,34.64,33.786,85.187,4.716,-0.163,10.701,10.001,35.83,33.774,85.889,4.766,-0.145,10.869,10.001,36.39,34.095,86.406,4.702,-0.172,11.318,9.985,36.54,33.417,86.631,4.844,-0.120,11.446,10.404,37.15,33.835,87.327,4.796,-0.140,11.080,10.076,37.36,34.701,88.218,4.534,-0.248,10.261,9.715,37.47,34.435,89.153,4.659,-0.197,10.824,10.001,38.23,34.607,89.905,4.661,-0.195,10.660,10.001,38.61
00:02.358,33.479,81.52,4.715,-0.318,9.782,9.713,33.52,33.339,82.446,4.706,-0.332,9.354,10.001,34.20,33.249,83.051,4.629,-0.186,10.806,10.122,34.64,-9.112,89.628,13.848,2.809,52.282,52.282,69.82,34.38,83.749,4.349,-0.306,9.201,9.227,34.48,33.63,83.953,4.578,-0.206,10.542,10.001,35.09,33.11,85.214,4.712,-0.156,10.701,10.531,36.35,33.108,85.921,4.762,-0.139,10.869,10.621,36.85,33.368,86.402,4.688,-0.171,11.318,10.424,36.99,32.72,86.64,4.845,-0.114,11.446,11.096,37.63,33.164,87.367,4.791,-0.136,11.080,10.747,37.82,34.12,88.009,4.498,-0.253,10.261,10.001,37.84,33.798,89.146,4.641,-0.196,10.824,10.341,38.69,33.979,89.929,4.645,-0.193,10.660,10.259,39.10
00:02.458,32.887,81.542,4.706,-0.306,9.782,10.292,33.97,32.729,82.541,4.701,-0.319,10.665,10.574,34.72,32.619,83.144,4.631,-0.176,10.806,10.758,35.22,-9.112,89.628,13.961,2.710,52.282,52.282,69.82,33.848,83.756,4.313,-0.310,9.201,9.752,34.91,32.935,84,4.575,-0.197,10.542,10.553,35.58,32.497,85.175,4.708,-0.150,10.701,11.134,36.84,32.453,85.976,4.758,-0.134,12.138,11.278,37.34,32.787,86.376,4.675,-0.169,11.318,10.997,37.50,32.106,86.596,4.846,-0.107,11.446,11.700,38.13,32.563,87.377,4.785,-0.131,11.080,11.344,38.33,33.532,87.921,4.463,-0.258,10.261,10.451,38.11,33.157,89.106,4.622,-0.196,10.824,10.972,39.14,33.294,89.967,4.630,-0.191,11.967,10.944,39.56
00:02.558,32.199,81.556,4.698,-0.294,11.014,10.976,34.40,32.093,82.611,4.697,-0.305,10.665,11.214,35.22,31.895,83.203,4.634,-0.167,12.135,11.484,35.73,-9.112,89.628,14.040,2.610,52.282,52.282,69.82,33.207,83.867,4.276,-0.314,10.324,10.266,35.29,32.186,83.972,4.572,-0.189,11.929,11.292,36.11,31.872,85.136,4.705,-0.144,11.996,11.749,37.25,31.764,85.968,4.755,-0.128,12.138,11.961,37.85,32.127,86.47,4.662,-0.167,12.631,11.664,37.89,31.416,86.616,4.846,-0.101,12.768,12.109,38.53,31.878,87.422,4.780,-0.127,12.363,11.996,38.76,32.935,87.854,4.427,-0.264,11.476,11.036,38.46,32.511,89.102,4.604,-0.195,12.112,11.612,39.56,32.632,90.017,4.614,-0.189,13.305,11.607,40.07
00:02.659,31.57,81.562,4.690,-0.282,11.014,11.601,34.90,31.484,82.624,4.692,-0.292,11.921,11.820,35.72,31.222,83.257,4.636,-0.157,12.135,12.068,36.28,-9.112,89.628,14.119,2.511,52.282,52.282,69.82,32.587,84.046,4.240,-0.318,10.324,10.904,35.82,31.548,83.937,4.569,-0.181,11.929,11.921,36.62,31.19,85.153,4.701,-0.138,11.996,12.232,37.66,31.116,85.961,4.751,-0.123,13.488,12.362,38.33,31.439,86.622,4.648,-0.165,12.631,12.086,38.43,30.737,86.621,4.847,-0.095,12.768,12.785,39.03,31.166,87.439,4.775,-0.122,12.363,12.415,39.28,32.398,87.816,4.392,-0.269,11.476,11.563,38.83,31.891,89.073,4.586,-0.194,12.112,11.996,40.02,31.935,90.009,4.599,-0.187,13.305,11.996,40.58
00:02.758,30.864,81.614,4.681,-0.270,12.331,12.310,35.35,30.827,82.682,4.687,-0.278,11.921,12.420,36.16,30.569,83.3,4.638,-0.147,13.536,12.721,36.79,-9.112,89.628,14.197,2.412,52.282,52.282,69.82,32.011,84.139,4.204,-0.322,11.622,11.486,36.39,30.912,83.921,4.567,-0.173,13.317,12.422,37.04,30.581,85.144,4.697,-0.131,13.309,12.837,38.16,30.396,85.997,4.748,-0.117,13.488,13.082,38.78,30.761,86.684,4.635,-0.163,14.007,12.766,39.02,30.042,86.636,4.847,-0.088,14.138,13.480,39.52,30.486,87.468,4.770,-0.118,13.761,13.095,39.79,31.929,87.73,4.356,-0.275,12.615,11.996,39.19,31.286,89.014,4.568,-0.193,13.379,12.404,40.43,31.231,90.003,4.584,-0.185,13.305,12.529,41.06
00:02.858,30.16,81.688,4.702,-0.243,12.331,13.017,35.89,30.151,82.708,4.712,-0.250,13.188,13.097,36.67,29.857,83.351,4.668,-0.122,13.536,13.435,37.29,-9.112,89.628,14.196,1.900,52.282,52.282,69.82,31.332,84.318,4.195,-0.311,11.622,12.032,36.86,30.182,83.984,4.591,-0.150,13.317,13.155,37.48,29.982,85.128,4.720,-0.110,13.309,13.434,38.58,29.714,85.982,4.790,-0.090,14.856,13.762,39.32,30.07,86.739,4.661,-0.142,14.007,13.459,39.54,29.344,86.576,4.892,-0.062,14.138,13.999,40.02,29.686,87.493,4.804,-0.095,13.761,13.895,40.29,31.483,87.582,4.368,-0.255,12.615,12.110,39.46,30.606,88.97,4.594,-0.170,13.379,13.080,40.82,30.519,90.037,4.615,-0.160,14.717,13.242,41.56
00:02.958,29.514,81.728,4.740,-0.211,13.746,13.664,36.44,29.436,82.731,4.754,-0.217,13.188,13.812,37.16,29.164,83.398,4.717,-0.092,14.904,14.048,37.83,-9.112,89.628,14.034,1.370,52.282,52.282,69.82,30.726,84.365,4.207,-0.289,12.901,12.639,37.47,29.478,83.987,4.637,-0.119,14.683,13.857,38.04,29.297,85.087,4.765,-0.081,14.517,13.999,38.99,29.02,85.927,4.833,-0.063,14.856,14.243,39.79,29.329,86.757,4.687,-0.121,15.381,13.999,40.07,28.649,86.48,4.936,-0.035,15.531,14.624,40.47,28.976,87.473,4.839,-0.072,15.236,14.317,40.88,30.824,87.487,4.379,-0.236,12.615,12.759,39.67,29.887,88.965,4.621,-0.147,14.662,13.797,41.27,29.809,90.059,4.646,-0.135,14.717,13.951,42.09
00:03.058,28.785,81.79,4.778,-0.179,13.746,14.395,36.92,28.683,82.735,4.796,-0.183,14.579,14.516,37.69,28.478,83.405,4.765,-0.061,14.904,14.734,38.35,-9.112,89.628,13.787,0.840,52.282,52.282,69.82,30.174,84.361,4.220,-0.268,12.901,13.189,37.93,28.753,83.96,4.684,-0.089,14.683,14.470,38.54,28.575,85.043,4.810,-0.052,14.517,14.670,39.45,28.365,85.859,4.875,-0.036,16.227,14.896,40.24,28.67,86.7,4.714,-0.099,15.381,14.608,40.61,27.97,86.419,4.981,-0.008,15.531,15.302,40.89,28.311,87.411,4.873,-0.049,15.236,14.981,41.36,30.138,87.403,4.391,-0.216,14.216,13.438,40.07,29.214,88.954,4.647,-0.124,14.662,14.109,41.77,29.168,90.021,4.678,-0.110,16.140,14.176,42.60
00:03.158,28.088,81.812,4.816,-0.147,15.130,15.092,37.48,27.935,82.756,4.838,-0.150,14.579,15.264,38.22,27.71,83.464,4.814,-0.031,16.290,15.503,38.84,-9.112,89.628,13.459,0.309,52.282,52.282,69.82,29.634,84.38,4.232,-0.247,14.065,13.730,38.32,28,83.962,4.730,-0.058,16.118,15.223,39.04,27.846,85.051,4.855,-0.023,15.932,15.399,39.93,27.649,85.892,4.917,-0.009,16.227,15.612,40.65,28.117,86.586,4.740,-0.078,16.781,15.158,41.03,27.243,86.315,5.025,0.018,16.913,15.999,41.33,27.605,87.418,4.907,-0.026,16.619,15.687,41.79,29.569,87.267,4.402,-0.197,14.216,13.995,40.49,28.519,88.877,4.674,-0.102,16.060,14.802,42.24,28.463,89.989,4.709,-0.085,16.140,14.881,43.03
00:03.258,27.329,81.891,4.854,-0.115,15.130,15.852,37.99,27.273,82.753,4.880,-0.116,16.080,15.925,38.76,26.975,83.462,4.862,0.000,16.290,16.204,39.42,-9.112,89.628,13.051,-0.221,52.282,52.282,69.82,29.105,84.399,4.245,-0.226,14.065,14.127,38.71,27.206,84.009,4.776,-0.028,16.118,15.999,39.57,27.147,85.008,4.900,0.006,15.932,16.032,40.45,26.91,85.907,4.960,0.018,17.604,16.269,41.18,27.506,86.666,4.766,-0.057,16.781,15.771,41.34,26.551,86.246,5.070,0.045,16.913,16.628,41.77,26.88,87.396,4.941,-0.003,16.619,16.299,42.29,28.944,87.218,4.414,-0.177,15.490,14.344,40.80,27.858,88.782,4.700,-0.079,16.060,15.461,42.68,27.779,89.942,4.741,-0.060,17.487,15.563,43.51
00:03.358,26.577,81.936,4.907,-0.079,16.584,16.602,38.58,26.548,82.789,4.981,-0.062,16.080,16.631,39.23,26.257,83.473,4.962,0.048,17.789,16.921,39.94,-9.112,89.628,12.499,-0.514,52.282,52.282,69.82,28.6,84.429,4.318,-0.179,15.129,14.632,39.10,26.507,84.039,4.885,0.026,17.660,16.672,40.17,26.415,84.984,4.987,0.049,17.355,16.763,40.91,26.232,85.87,5.040,0.057,17.604,16.939,41.72,26.96,86.618,4.845,-0.015,17.945,16.219,41.83,25.877,86.187,5.151,0.083,18.343,17.301,42.21,26.206,87.383,5.017,0.035,18.050,16.972,42.79,28.327,87.257,4.476,-0.137,15.490,14.962,41.21,27.213,88.73,4.773,-0.038,17.420,15.999,43.08,27.089,89.86,4.820,-0.017,17.487,16.090,43.96
00:03.458,25.848,81.96,5.011,-0.023,16.584,17.330,39.14,25.738,82.78,5.082,-0.007,17.468,17.440,39.77,25.505,83.525,5.062,0.096,17.789,17.673,40.46,-9.112,89.628,11.875,-0.808,52.282,52.282,69.82,28.056,84.492,4.391,-0.133,15.129,15.177,39.48,25.881,84.027,4.993,0.080,17.660,17.297,40.68,25.672,84.935,5.075,0.092,17.355,17.506,41.41,25.504,85.822,5.120,0.096,19.015,17.674,42.17,26.188,86.495,4.923,0.027,17.945,16.990,42.18,25.122,86.127,5.232,0.121,18.343,18.056,42.65,25.51,87.372,5.093,0.073,18.050,17.668,43.26,27.664,87.199,4.539,-0.097,16.732,15.623,41.67,26.51,88.697,4.847,0.002,17.420,16.669,43.50,26.392,89.816,4.899,0.025,18.867,16.786,44.39
00:03.558,25.182,81.928,5.114,0.034,18.065,17.996,39.68,24.895,82.708,5.183,0.047,17.468,18.283,40.33,24.757,83.524,5.162,0.145,19.260,18.421,41.03,-9.112,89.628,11.250,-1.102,52.282,52.282,69.82,27.392,84.551,4.463,-0.087,16.182,15.842,39.91,25.136,84.007,5.102,0.134,18.985,18.042,41.12,24.966,84.861,5.162,0.135,18.830,18.212,41.91,24.818,85.711,5.199,0.135,19.015,18.360,42.65,25.463,86.407,5.001,0.069,19.268,17.715,42.64,24.412,86.015,5.312,0.160,19.769,18.766,43.14,24.821,87.31,5.169,0.111,19.414,18.357,43.74,26.988,87.122,4.602,-0.057,16.732,16.191,42.10,25.814,88.637,4.920,0.043,18.770,17.364,43.97,25.676,89.759,4.978,0.068,18.867,17.502,44.85
00:03.658,24.438,81.951,5.217,0.091,18.065,18.740,40.13,24.111,82.683,5.284,0.102,19.131,19.067,40.88,24.07,83.517,5.262,0.193,19.260,19.108,41.55,-9.112,89.628,10.626,-1.395,52.282,52.282,69.82,26.693,84.531,4.536,-0.041,16.182,16.486,40.42,24.373,84.006,5.210,0.188,18.985,18.805,41.63,24.212,84.824,5.250,0.178,18.830,18.966,42.35,24.062,85.651,5.279,0.174,20.444,19.116,43.06,24.873,86.258,5.080,0.111,19.268,18.305,43.09,23.643,86.002,5.393,0.198,19.769,19.535,43.56,24.166,87.276,5.245,0.149,19.414,19.006,44.19,26.334,87.07,4.664,-0.017,18.083,16.844,42.52,25.106,88.579,4.993,0.083,18.770,18.072,44.42,25.003,89.699,5.058,0.110,20.289,18.175,45.31
