,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639
,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,NADER,NADER,NADER,NADER,NADER,NADER,NADER,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:01.648,37.554,80.938,4.355,-0.624,8.000,8.000,30.15,36.955,81.603,4.310,-0.640,8.000,8.000,31.02,37.714,82.229,4.275,-0.658,8.000,8.000,30.94,38.454,82.716,4.275,-0.658,8.000,8.000,30.78,38.037,83.057,4.275,-0.658,8.000,8.000,31.33,37.828,83.549,4.275,-0.658,8.000,8.000,31.76,37.563,84.102,4.266,-0.702,8.000,8.000,32.36,37.656,84.937,4.294,-0.688,8.000,8.000,32.86,37.647,85.512,4.314,-0.678,8.000,8.000,33.35,37.318,86.501,4.392,-0.639,8.000,8.000,34.20,37.468,87.395,4.408,-0.631,8.000,8.000,34.76,37.026,87.604,4.483,-0.594,8.000,8.000,35.19,37.098,88.332,4.538,-0.568,8.000,8.000,35.75,37.239,89.243,4.498,-0.589,8.000,8.000,36.17,0,0,4.248,-0.714,8.000,8.000,.00
00:01.748,36.971,80.975,4.619,-0.710,8.000,8.000,30.68,36.308,81.716,4.581,-0.723,8.000,8.000,31.57,37.057,82.385,4.539,-0.744,8.000,8.000,31.48,37.891,82.711,4.539,-0.744,8.000,8.000,31.30,37.406,83.109,4.539,-0.744,8.000,8.000,31.83,37.148,83.653,4.539,-0.744,8.000,8.000,32.33,37.008,84.137,4.534,-0.786,8.000,8.000,32.91,36.997,85.019,4.568,-0.770,8.000,8.000,33.43,36.973,85.51,4.592,-0.758,8.000,8.000,33.85,36.624,86.598,4.686,-0.711,8.000,8.000,34.78,36.752,87.462,4.705,-0.701,8.000,8.000,35.30,36.337,87.643,4.794,-0.656,8.003,8.003,35.76,36.276,88.395,4.860,-0.626,8.198,8.198,36.23,36.577,89.336,4.813,-0.651,8.071,8.071,36.77,0,0,4.513,-0.801,8.000,8.000,.00
00:01.848,36.344,81.019,4.775,-0.762,8.000,8.000,31.12,35.683,81.799,4.776,-0.757,8.000,8.000,32.11,36.393,82.468,4.710,-0.790,8.000,8.000,32.05,37.351,82.742,4.648,-0.820,8.000,8.000,31.69,36.768,83.122,4.705,-0.792,8.000,8.000,32.32,36.462,83.771,4.707,-0.791,8.000,8.000,32.88,36.355,84.224,4.717,-0.826,8.000,8.000,33.33,36.308,85.13,4.751,-0.809,8.000,8.000,33.96,36.241,85.578,4.778,-0.796,8.000,8.000,34.32,35.991,86.623,4.876,-0.749,8.159,8.159,35.34,36.073,87.515,4.894,-0.741,8.239,8.239,35.86,35.605,87.717,4.985,-0.697,8.003,8.735,36.28,35.372,88.51,5.057,-0.665,8.198,9.108,36.85,35.928,89.401,5.003,-0.692,8.071,8.720,37.31,0,0,4.578,-0.898,8.000,8.000,.00
00:01.948,35.684,81.092,4.797,-0.814,8.000,8.000,31.59,35.07,81.865,4.838,-0.791,8.210,8.210,32.61,35.736,82.53,4.747,-0.835,8.000,8.000,32.58,36.788,82.788,4.623,-0.896,8.000,8.000,32.10,36.064,83.2,4.737,-0.840,8.000,8.000,32.78,35.8,83.868,4.742,-0.837,8.000,8.000,33.45,35.611,84.274,4.766,-0.865,8.110,8.110,33.85,35.612,85.211,4.801,-0.849,8.278,8.278,34.52,35.569,85.645,4.831,-0.835,8.399,8.399,34.89,35.28,86.665,4.933,-0.788,8.159,8.866,35.80,35.341,87.545,4.951,-0.780,8.239,8.964,36.37,34.933,87.789,5.042,-0.738,8.003,9.409,36.85,34.746,88.625,5.121,-0.704,8.198,9.744,37.57,35.156,89.547,5.060,-0.734,8.071,9.506,37.81,0,0,4.509,-0.996,8.000,8.000,.00
00:02.048,35.064,81.119,4.706,-0.866,8.082,8.082,32.11,34.409,81.917,4.786,-0.824,8.210,8.870,33.09,35.035,82.513,4.670,-0.880,8.360,8.360,33.09,36.292,82.845,4.485,-0.972,8.000,8.000,32.53,35.375,83.288,4.655,-0.887,8.165,8.165,33.33,35.152,83.989,4.662,-0.884,8.511,8.511,33.99,34.908,84.387,4.702,-0.904,9.522,8.823,34.41,34.978,85.252,4.737,-0.889,9.685,8.909,35.07,34.936,85.677,4.769,-0.874,9.818,9.027,35.41,34.62,86.752,4.876,-0.827,9.514,9.531,36.33,34.679,87.58,4.893,-0.820,9.662,9.622,36.91,34.273,87.865,4.986,-0.779,9.423,10.001,37.37,34.181,88.636,5.071,-0.742,9.756,10.001,38.10,34.433,89.63,5.003,-0.775,9.517,10.001,38.46,0,0,4.327,-1.094,8.000,8.000,.00
00:02.148,34.442,81.233,4.615,-0.918,8.082,8.714,32.57,33.684,82,4.734,-0.858,9.493,9.597,33.59,34.346,82.537,4.594,-0.925,8.360,9.042,33.57,35.745,82.839,4.346,-1.048,8.000,8.000,32.92,34.64,83.347,4.573,-0.935,8.165,8.899,33.88,34.44,84.072,4.583,-0.930,8.511,9.226,34.53,34.18,84.469,4.637,-0.944,9.522,9.554,34.99,34.224,85.337,4.673,-0.929,9.685,9.667,35.55,34.204,85.737,4.708,-0.913,9.818,9.758,35.88,33.875,86.807,4.819,-0.865,9.514,10.001,36.86,34.049,87.584,4.835,-0.859,9.662,10.001,37.41,33.589,87.911,4.929,-0.819,9.423,10.394,37.90,33.458,88.66,5.021,-0.781,9.756,10.617,38.51,33.766,89.658,4.946,-0.817,9.517,10.437,39.03,0,0,4.144,-1.191,8.000,8.000,.00
00:02.248,33.754,81.31,4.574,-0.932,9.341,9.404,33.09,32.975,82.072,4.723,-0.863,9.493,10.272,34.16,33.571,82.553,4.564,-0.935,9.755,9.808,34.08,35.239,82.891,4.236,-1.090,8.228,8.228,33.30,33.878,83.433,4.536,-0.948,9.608,9.665,34.44,33.787,84.157,4.539,-0.947,9.902,9.884,35.10,33.399,84.511,4.628,-0.904,10.987,10.156,35.56,33.491,85.406,4.667,-0.887,11.073,10.171,36.14,33.467,85.816,4.703,-0.872,11.181,10.252,36.44,33.118,86.861,4.821,-0.823,10.921,10.729,37.43,33.396,87.66,4.836,-0.817,10.949,10.554,37.85,32.889,87.948,4.931,-0.779,10.767,11.093,38.41,32.718,88.682,5.034,-0.737,11.038,11.354,39.03,33.036,89.695,4.950,-0.775,10.912,11.166,39.52,0,0,3.941,-1.233,8.000,8.000,.00
00:02.348,33.123,81.371,4.561,-0.890,9.341,10.037,33.63,32.151,82.221,4.741,-0.811,10.932,11.107,34.72,32.822,82.596,4.563,-0.889,9.755,10.488,34.64,34.725,82.933,4.155,-1.076,9.270,8.742,33.70,33.132,83.598,4.527,-0.905,9.608,10.307,35.04,33.131,84.208,4.523,-0.908,9.902,10.384,35.62,32.63,84.536,4.618,-0.863,10.987,10.922,36.14,32.814,85.437,4.662,-0.845,11.073,10.852,36.71,32.737,85.846,4.698,-0.831,11.181,10.980,37.02,32.375,86.912,4.823,-0.780,10.921,11.473,38.00,32.558,87.76,4.837,-0.775,10.949,11.397,38.37,32.202,87.981,4.932,-0.738,10.767,11.778,38.93,32.021,88.693,5.046,-0.692,11.038,11.996,39.57,32.331,89.76,4.954,-0.733,10.912,11.873,40.06,0,0,3.737,-1.275,8.000,8.000,.00
00:02.448,32.446,81.44,4.548,-0.848,10.653,10.717,34.12,31.292,82.297,4.758,-0.759,10.932,11.969,35.40,32.128,82.582,4.562,-0.842,11.271,11.176,35.20,34.165,83.046,4.073,-1.062,9.270,9.313,34.09,32.419,83.65,4.518,-0.862,11.127,11.020,35.68,32.423,84.269,4.507,-0.869,11.202,11.094,36.12,31.983,84.544,4.608,-0.823,12.519,11.565,36.70,32.039,85.438,4.656,-0.804,12.492,11.621,37.21,31.982,85.86,4.693,-0.790,12.652,11.731,37.55,31.667,86.978,4.825,-0.738,12.424,11.996,38.56,31.755,87.785,4.839,-0.733,12.450,11.996,39.03,31.493,87.974,4.934,-0.697,12.155,12.127,39.44,31.261,88.713,5.059,-0.648,12.475,12.408,40.07,31.603,89.748,4.958,-0.691,12.344,12.141,40.61,0,0,3.533,-1.316,8.000,8.000,.00
00:02.548,31.776,81.547,4.535,-0.806,10.653,11.395,34.64,30.558,82.386,4.775,-0.707,12.630,12.668,36.07,31.356,82.611,4.561,-0.796,11.271,11.945,35.68,33.623,83.136,3.992,-1.048,10.356,9.862,34.56,31.686,83.686,4.510,-0.819,11.127,11.752,36.23,31.744,84.255,4.491,-0.829,11.202,11.766,36.66,31.222,84.587,4.599,-0.783,12.519,12.161,37.17,31.289,85.45,4.651,-0.762,12.492,12.154,37.76,31.232,85.896,4.688,-0.749,12.652,12.242,38.10,30.918,87.017,4.826,-0.695,12.424,12.632,39.11,31.005,87.642,4.840,-0.691,12.450,12.589,39.62,30.794,87.95,4.936,-0.656,12.155,12.821,39.94,30.539,88.735,5.071,-0.603,12.475,13.130,40.62,30.839,89.703,4.962,-0.649,12.344,12.899,41.11,0,0,3.329,-1.358,8.000,8.000,.00
00:02.648,31.012,81.633,4.522,-0.764,12.011,12.164,35.19,29.826,82.479,4.793,-0.656,12.630,13.405,36.65,30.515,82.62,4.559,-0.750,12.737,12.727,36.24,33.084,83.202,3.911,-1.034,10.356,10.305,35.01,30.918,83.737,4.501,-0.775,12.576,12.403,36.77,31.04,84.276,4.475,-0.790,12.589,12.320,37.13,30.583,84.602,4.589,-0.743,13.927,12.798,37.73,30.528,85.47,4.646,-0.720,14.018,12.914,38.30,30.503,85.907,4.683,-0.708,14.157,12.969,38.65,30.166,87.061,4.828,-0.653,13.884,13.386,39.67,30.223,87.714,4.841,-0.649,14.007,13.375,40.05,30.082,87.955,4.937,-0.616,13.563,13.532,40.42,29.792,88.747,5.084,-0.559,13.957,13.876,41.15,30.097,89.698,4.965,-0.607,13.837,13.638,41.62,0,0,3.125,-1.400,8.000,8.000,.00
00:02.748,30.267,81.746,4.509,-0.721,12.011,12.914,35.79,29.07,82.542,4.891,-0.577,14.106,14.125,37.23,29.743,82.645,4.646,-0.673,12.737,13.499,36.84,32.55,83.265,3.917,-0.990,11.448,10.842,35.44,30.136,83.8,4.580,-0.702,12.576,13.188,37.35,30.305,84.299,4.547,-0.721,12.589,13.054,37.64,29.868,84.657,4.664,-0.675,13.927,13.515,38.20,29.766,85.463,4.719,-0.653,14.018,13.674,38.85,29.743,85.986,4.753,-0.643,14.157,13.733,39.18,29.427,87.095,4.889,-0.595,13.884,13.999,40.23,29.499,87.746,4.898,-0.593,14.007,13.999,40.65,29.315,87.997,4.980,-0.568,13.563,13.999,40.92,29.058,88.751,5.127,-0.513,13.957,14.261,41.69,29.337,89.748,5.008,-0.560,13.837,14.002,42.14,0,0,3.009,-1.411,8.000,8.000,.00
00:02.848,29.49,81.844,4.624,-0.626,13.533,13.696,36.40,28.342,82.571,5.025,-0.480,14.106,14.853,37.81,28.988,82.736,4.769,-0.576,14.350,14.211,37.41,31.953,83.349,3.963,-0.915,11.448,11.445,35.86,29.387,83.794,4.693,-0.609,14.129,13.934,37.95,29.565,84.347,4.658,-0.628,14.028,13.796,38.18,29.224,84.666,4.779,-0.583,15.282,14.013,38.74,29.063,85.441,4.827,-0.566,15.541,14.190,39.38,29.007,85.998,4.862,-0.555,15.655,14.257,39.77,28.745,87.123,4.990,-0.513,15.377,14.541,40.78,28.731,87.785,4.984,-0.519,15.516,14.569,41.19,28.558,88.059,5.063,-0.497,15.042,14.747,41.49,28.276,88.69,5.204,-0.448,15.438,15.041,42.21,28.502,89.755,5.070,-0.500,15.339,14.837,42.72,0,0,2.856,-1.417,8.000,8.000,.00
00:02.948,28.793,81.835,4.739,-0.531,13.533,14.388,37.02,27.528,82.594,5.159,-0.383,15.592,15.667,38.35,28.32,82.836,4.892,-0.480,14.350,14.873,38.01,31.338,83.392,4.008,-0.841,12.589,11.996,36.34,28.609,83.813,4.807,-0.515,14.129,14.611,38.47,28.81,84.342,4.769,-0.535,14.028,14.421,38.74,28.484,84.666,4.893,-0.491,15.282,14.753,39.20,28.326,85.41,4.935,-0.478,15.541,14.926,39.87,28.278,86.024,4.971,-0.468,15.655,14.986,40.30,27.95,87.098,5.091,-0.432,15.377,15.336,41.28,27.963,87.769,5.071,-0.445,15.516,15.336,41.76,27.837,88.12,5.146,-0.426,15.042,15.469,42.07,27.391,88.626,5.281,-0.382,15.438,15.925,42.72,27.773,89.673,5.132,-0.439,15.339,15.564,43.31,0,0,2.703,-1.423,8.000,8.000,.00
00:03.049,28.016,81.868,4.854,-0.435,15.016,15.165,37.51,26.789,82.58,5.293,-0.286,17.139,16.390,38.94,27.734,82.946,5.015,-0.383,15.786,15.468,38.55,30.661,83.431,4.054,-0.767,13.871,12.638,36.81,27.923,83.779,4.920,-0.422,15.657,15.296,39.04,28.078,84.313,4.880,-0.442,15.523,15.152,39.27,27.688,84.594,5.008,-0.399,16.667,15.547,39.73,27.549,85.404,5.043,-0.390,16.982,15.702,40.36,27.537,86.036,5.080,-0.380,17.119,15.727,40.83,27.147,87.059,5.192,-0.351,16.861,16.032,41.82,27.17,87.663,5.157,-0.371,17.059,16.009,42.29,27.049,88.12,5.229,-0.355,16.532,16.130,42.63,26.62,88.6,5.358,-0.316,17.116,16.559,43.30,27.11,89.597,5.194,-0.378,16.904,16.069,43.77,0,0,2.550,-1.428,8.000,8.000,.00
00:03.149,27.32,81.855,4.969,-0.340,15.016,15.860,38.08,26.009,82.553,5.427,-0.188,17.139,17.169,39.45,27.056,83.004,5.139,-0.286,15.786,16.123,39.04,29.985,83.532,4.099,-0.693,13.871,13.320,37.31,27.215,83.782,5.033,-0.329,15.657,15.999,39.50,27.342,84.304,4.991,-0.349,15.523,15.887,39.76,26.959,84.558,5.122,-0.307,16.667,16.220,40.24,26.813,85.365,5.151,-0.303,16.982,16.366,40.91,26.724,86.073,5.189,-0.292,17.119,16.455,41.37,26.355,87.02,5.293,-0.269,16.861,16.823,42.36,26.437,87.638,5.243,-0.297,17.059,16.742,42.78,26.23,88.049,5.311,-0.285,16.532,16.948,43.18,25.905,88.574,5.435,-0.251,17.116,17.273,43.83,26.38,89.505,5.257,-0.318,16.904,16.798,44.18,0,0,2.397,-1.434,8.000,8.000,.00
00:03.248,26.564,81.869,5.084,-0.244,16.483,16.615,38.56,25.207,82.534,5.561,-0.091,17.139,17.971,39.98,26.193,83.004,5.262,-0.189,17.061,16.985,39.56,29.304,83.557,4.145,-0.619,13.871,13.999,37.86,26.505,83.799,5.146,-0.235,17.051,16.674,40.00,26.573,84.371,5.101,-0.257,16.992,16.606,40.28,26.273,84.537,5.237,-0.215,18.195,16.905,40.73,26.047,85.362,5.258,-0.215,18.495,17.131,41.40,26.021,86.018,5.298,-0.205,18.674,17.157,41.97,25.612,86.996,5.393,-0.188,18.450,17.559,42.90,25.655,87.655,5.356,-0.211,18.583,17.523,43.28,25.44,88.002,5.427,-0.199,18.133,17.738,43.71,25.137,88.522,5.537,-0.175,18.595,18.041,44.31,25.715,89.433,5.343,-0.245,18.307,17.463,44.64,0,0,2.216,-1.431,8.000,8.000,.00
00:03.348,25.805,81.887,5.205,-0.170,16.483,17.373,39.11,24.411,82.473,5.666,-0.033,18.728,18.767,40.54,25.41,83.006,5.370,-0.124,17.061,17.768,40.17,28.646,83.568,4.247,-0.536,15.245,14.569,38.36,25.75,83.766,5.257,-0.166,17.051,17.428,40.51,25.828,84.381,5.211,-0.188,16.992,17.350,40.87,25.477,84.554,5.329,-0.157,18.195,17.701,41.20,25.295,85.34,5.354,-0.155,18.495,17.883,41.94,25.198,86.047,5.399,-0.143,18.674,17.980,42.42,24.765,86.945,5.499,-0.125,18.450,18.413,43.41,25.04,87.554,5.442,-0.156,18.583,18.138,43.84,24.606,87.955,5.530,-0.136,18.133,18.572,44.24,24.237,88.425,5.631,-0.117,18.595,18.941,44.82,25.009,89.324,5.420,-0.192,18.307,18.169,45.06,0,0,2.102,-1.416,8.000,8.000,.00
00:03.448,25.051,81.922,5.326,-0.095,17.998,18.127,39.66,23.667,82.528,5.771,0.025,18.728,19.511,41.06,24.585,83.077,5.478,-0.058,18.707,18.593,40.73,28.017,83.58,4.349,-0.452,15.245,15.198,38.84,24.977,83.751,5.368,-0.097,18.516,18.201,41.02,25.08,84.443,5.320,-0.119,18.508,18.098,41.40,24.674,84.581,5.422,-0.098,19.677,18.504,41.77,24.63,85.326,5.449,-0.096,20.013,18.548,42.46,24.421,86.067,5.499,-0.081,20.200,18.757,43.03,24.001,86.894,5.604,-0.062,20.048,19.177,43.97,24.327,87.509,5.528,-0.100,19.982,18.851,44.20,23.857,87.95,5.632,-0.073,19.759,19.321,44.79,23.479,88.373,5.725,-0.060,20.269,19.699,45.39,24.341,89.269,5.497,-0.139,19.689,18.837,45.48,0,0,1.987,-1.401,8.000,8.000,.00
00:03.548,24.315,81.927,5.447,-0.021,17.998,18.863,40.21,22.857,82.521,5.875,0.084,20.269,20.321,41.62,23.754,83.014,5.587,0.007,18.707,19.424,41.36,27.401,83.545,4.450,-0.368,16.532,15.813,39.29,24.223,83.723,5.479,-0.028,18.516,18.955,41.56,24.276,84.479,5.430,-0.050,18.508,18.902,41.98,23.982,84.581,5.514,-0.040,19.677,19.196,42.36,23.921,85.282,5.545,-0.036,20.013,19.257,42.92,23.682,86.075,5.600,-0.019,20.200,19.496,43.59,23.22,86.834,5.709,0.002,20.048,19.958,44.47,23.637,87.491,5.614,-0.045,19.982,19.534,44.68,23.135,87.933,5.735,-0.009,19.759,20.043,45.32,22.751,88.305,5.818,-0.003,20.269,20.427,45.89,23.497,89.181,5.574,-0.087,19.689,19.681,45.91,0,0,1.872,-1.387,8.000,8.000,.00
00:03.648,23.563,81.958,5.568,0.054,19.488,19.615,40.74,22.062,82.545,5.980,0.142,20.269,21.116,42.19,23.212,83.055,5.695,0.073,20.364,19.966,41.90,26.779,83.551,4.552,-0.285,16.532,16.400,39.70,23.511,83.667,5.590,0.041,20.044,19.667,42.07,23.506,84.453,5.539,0.019,20.063,19.672,42.57,23.287,84.573,5.607,0.018,21.172,19.891,42.85,23.203,85.233,5.640,0.024,21.388,19.975,43.39,22.922,86.048,5.701,0.043,21.716,20.256,44.12,22.455,86.765,5.815,0.065,21.597,20.723,44.98,22.944,87.406,5.700,0.011,21.386,20.234,45.15,22.323,87.89,5.838,0.054,21.230,20.855,45.82,21.963,88.279,5.912,0.055,21.759,21.214,46.35,22.843,89.036,5.651,-0.034,21.207,20.335,46.45,0,0,1.758,-1.372,8.000,8.000,.00
00:03.748,22.871,82.002,5.639,0.090,19.488,20.307,41.29,21.333,82.53,6.044,0.171,21.874,21.844,42.77,22.55,83.02,5.756,0.103,20.364,20.628,42.32,26.08,83.602,4.625,-0.235,17.770,17.098,40.14,22.757,83.61,5.657,0.076,20.044,20.421,42.54,22.687,84.282,5.613,0.059,20.063,20.491,43.10,22.587,84.522,5.672,0.052,21.172,20.591,43.34,22.486,85.17,5.705,0.058,21.388,20.692,43.86,22.067,85.982,5.774,0.080,21.716,21.111,44.64,21.595,86.66,5.912,0.108,21.597,21.582,45.47,22.287,87.259,5.793,0.056,21.386,20.891,45.58,21.465,87.836,5.932,0.097,21.230,21.712,46.36,21.162,88.254,5.997,0.093,21.759,22.015,46.89,22.152,88.896,5.728,0.006,21.207,21.026,46.81,0,0,1.671,-1.347,8.000,8.000,.00
00:03.848,22.087,81.98,5.736,0.134,20.933,21.091,41.81,20.489,82.493,6.125,0.203,21.874,22.688,43.27,21.837,82.959,5.832,0.136,21.567,21.340,42.76,25.393,83.589,4.725,-0.173,17.770,17.785,40.67,21.977,83.606,5.760,0.123,21.513,21.200,43.03,21.916,84.218,5.712,0.105,21.664,21.261,43.55,21.816,84.51,5.765,0.096,22.568,21.361,43.79,21.732,85.131,5.800,0.103,22.820,21.445,44.32,21.311,85.944,5.866,0.122,23.326,21.866,45.19,20.76,86.586,6.010,0.152,23.223,22.417,46.01,21.401,87.244,5.886,0.101,22.755,21.776,45.94,20.701,87.741,6.027,0.140,22.902,22.476,46.93,20.499,88.279,6.081,0.132,23.355,22.678,47.44,21.488,88.837,5.806,0.046,22.588,21.689,47.20,0,0,1.585,-1.321,8.000,8.000,.00
00:03.948,21.277,82.002,5.833,0.178,20.933,21.900,42.35,19.787,82.427,6.207,0.235,23.446,23.390,43.84,20.93,82.906,5.907,0.168,21.567,22.247,43.22,24.63,83.518,4.824,-0.112,19.156,18.548,41.15,21.172,83.509,5.863,0.171,21.513,22.005,43.58,21.197,84.181,5.812,0.152,21.664,21.980,44.05,21.022,84.459,5.858,0.140,22.568,22.155,44.33,20.85,85.084,5.896,0.147,22.820,22.327,44.83,20.511,85.915,5.957,0.164,23.326,22.666,45.70,19.989,86.518,6.108,0.195,23.223,23.188,46.55,20.657,87.127,5.979,0.146,22.755,22.520,46.56,19.916,87.686,6.121,0.184,22.902,23.261,47.40,19.739,88.241,6.166,0.170,23.355,23.438,47.93,20.793,88.827,5.883,0.085,22.588,22.384,47.62,0,0,1.499,-1.296,8.000,8.000,.00
00:04.048,20.564,82.005,5.930,0.222,22.527,22.613,42.94,19.216,82.413,6.289,0.268,23.446,23.961,44.29,19.953,82.886,5.983,0.201,23.191,23.224,43.82,23.936,83.485,4.923,-0.051,19.156,19.242,41.64,20.328,83.498,5.966,0.219,23.101,22.849,44.08,20.449,84.175,5.911,0.198,23.157,22.728,44.54,20.233,84.418,5.951,0.184,24.141,22.937,44.86,20.048,85.042,5.991,0.192,24.473,23.129,45.42,19.67,85.859,6.049,0.206,24.898,23.507,46.25,19.213,86.482,6.205,0.239,24.843,23.964,47.04,19.75,87.112,6.072,0.191,24.397,23.427,47.00,19.144,87.62,6.216,0.227,24.466,24.033,47.92,18.942,88.208,6.251,0.209,24.778,24.235,48.44,19.995,88.852,5.960,0.125,23.948,23.182,48.11,0,0,1.413,-1.270,8.000,8.000,.00
00:04.148,19.751,82.03,6.027,0.266,22.527,23.426,43.45,18.455,82.432,6.371,0.300,24.721,24.722,44.69,19.31,82.829,6.059,0.233,23.191,23.867,44.50,23.277,83.412,5.022,0.010,20.617,19.901,42.11,19.529,83.483,6.069,0.266,23.101,23.648,44.67,19.701,84.099,6.010,0.245,23.157,23.476,45.06,19.456,84.361,6.044,0.227,24.141,23.721,45.39,19.279,84.981,6.087,0.237,24.473,23.898,45.96,18.98,85.808,6.141,0.247,24.898,24.197,46.80,18.428,86.417,6.303,0.283,24.843,24.749,47.57,19.054,87.058,6.166,0.236,24.397,24.123,47.63,18.412,87.575,6.310,0.270,24.466,24.765,48.42,18.101,88.098,6.335,0.247,24.778,25.076,48.98,19.268,88.875,6.038,0.164,23.948,23.909,48.69,0,0,1.327,-1.245,8.000,8.000,.00
00:04.248,18.997,82.029,6.124,0.309,24.053,24.180,44.04,17.678,82.41,6.452,0.332,24.721,25.499,45.24,18.719,82.815,6.134,0.266,24.812,24.458,44.91,22.602,83.367,5.122,0.072,20.617,20.576,42.52,18.653,83.431,6.173,0.314,24.745,24.524,45.22,18.959,84.006,6.109,0.291,24.656,24.218,45.54,18.641,84.315,6.137,0.271,25.704,24.536,45.89,18.512,84.925,6.205,0.285,26.032,24.665,46.46,18.248,85.815,6.245,0.288,26.417,24.929,47.25,17.556,86.383,6.413,0.325,26.399,25.620,48.08,18.264,86.886,6.262,0.275,25.994,24.913,48.09,17.672,87.564,6.428,0.318,25.966,25.505,48.91,17.338,88.056,6.435,0.286,26.415,25.840,49.50,18.389,88.868,6.126,0.203,25.466,24.788,49.22,0,0,1.225,-1.209,8.000,8.000,.00
00:04.348,18.227,82.02,6.196,0.329,24.053,24.950,44.57,16.859,82.38,6.501,0.339,26.253,26.317,45.77,18.087,82.825,6.195,0.283,24.812,25.090,45.32,21.948,83.34,5.198,0.106,21.956,21.229,42.97,17.826,83.417,6.264,0.344,24.745,25.351,45.80,18.212,83.883,6.187,0.315,24.656,24.965,46.00,17.875,84.269,6.211,0.294,25.704,25.302,46.44,17.707,84.896,6.288,0.313,26.032,25.470,46.96,17.534,85.784,6.310,0.306,26.417,25.642,47.78,16.815,86.323,6.484,0.344,26.399,26.361,48.67,17.334,86.878,6.329,0.296,25.994,25.842,48.52,16.9,87.561,6.507,0.343,25.966,26.276,49.42,16.63,88.062,6.500,0.306,26.415,26.546,50.01,17.595,88.877,6.193,0.228,25.466,25.581,49.84,0,0,1.161,-1.179,8.000,8.000,.00
